dep_epci,siren_epci,nom_complet,nj_epci2016,fisc_epci2016,nb_com_epci_2016,ptot_epci_2016,pmun_epci_2016,dep_com,insee,siren_com,nom_com,ptot_2016,pmun_2016
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11029,211100292,Belcastel-et-Buc,70,68
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11032,211100326,Bellegarde-du-Razès,222,218
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11034,211100342,Belvèze-du-Razès,887,877
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11039,211100391,La Bezole,43,41
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11045,211100458,Bouriège,128,121
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11046,211100466,Bourigeole,49,49
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11053,211100532,Brugairolles,263,260
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11058,211100581,Cailhau,274,265
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11059,211100599,Cailhavel,117,117
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11061,211100615,Cambieure,305,302
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11078,211100789,Castelreng,211,196
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11082,211100821,Caunette-sur-Lauquet,8,8
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11090,211100904,Cépie,668,659
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11094,211100946,Clermont-sur-Lauquet,27,27
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11105,211101050,Cournanel,666,649
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11108,211101084,La Courtète,45,44
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11119,211101191,La Digne-d'Amont,294,289
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11120,211101209,La Digne-d'Aval,543,538
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11121,211101217,Donazac,102,101
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11128,211101282,Escueillens-et-Saint-Just-de-Bélengard,172,170
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11158,211101589,Gaja-et-Villedieu,306,290
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11161,211101613,Gardie,117,116
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11167,211101670,Gramazie,110,106
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11169,211101696,Greffeil,89,84
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11183,211101837,Ladern-sur-Lauquet,264,259
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11197,211101977,Lauraguel,665,645
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11204,211102041,Lignairolles,38,36
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11206,211102066,Limoux,10816,10166
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11207,211102074,Loupia,248,240
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11211,211102116,Magrie,529,518
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11214,211102140,Malras,381,369
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11216,211102165,Malviès,394,386
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11228,211102280,Mazerolles-du-Razès,181,180
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11246,211102462,Montgradail,60,60
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11247,211102470,Monthaut,39,39
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11274,211102744,Pauligne,351,336
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11289,211102892,Pieusse,1035,1012
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11293,211102934,Pomas,868,850
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11294,211102942,Pomy,59,57
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11328,211103288,Routier,258,252
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11338,211103387,Saint-Couat-du-Razès,68,66
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11344,211103445,Saint-Hilaire,773,759
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11355,211103551,Saint-Martin-de-Villereglan,380,371
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11364,211103643,Saint-Polycarpe,146,141
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11375,211103759,Seignalens,37,35
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11394,211103940,Tourreilles,129,126
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11412,211104120,Villardebelle,56,54
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11415,211104153,Villar-Saint-Anselme,99,98
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11417,211104179,Villarzel-du-Razès,110,107
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11420,211104203,Villebazy,127,125
11,200043487,CC du Limouxin,CC,FPU,54,25153,24169,11,11427,211104278,Villelongue-d'Aude,322,309
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11080,200055598,Val de Lambronne,211,207
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11304,200059418,Quillan,3590,3434
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11017,211100177,Artigues,84,80
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11019,211100193,Aunat,48,48
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11021,211100219,Axat,632,612
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11028,211100284,Belcaire,452,439
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11031,211100318,Belfort-sur-Rebenty,41,38
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11035,211100359,Belvianes-et-Cavirac,295,289
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11036,211100367,Belvis,173,160
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11038,211100383,Bessède-de-Sault,63,61
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11047,211100474,Le Bousquet,46,43
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11060,211100607,Cailla,53,51
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11062,211100623,Campagna-de-Sault,16,16
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11063,211100631,Campagne-sur-Aude,640,615
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11066,211100664,Camurac,111,111
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11091,211100912,Chalabre,1118,1107
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11093,211100938,Le Clat,33,33
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11096,211100961,Comus,36,34
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11100,211101001,Corbières,39,38
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11101,211101019,Coudons,50,49
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11104,211101043,Counozouls,45,43
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11107,211101076,Courtauly,74,72
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11127,211101274,Escouloubre,84,83
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11129,211101290,Espéraza,2030,2002
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11130,211101308,Espezel,208,204
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11131,211101316,Fa,390,373
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11135,211101357,La Fajolle,13,10
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11147,211101472,Fontanès-de-Sault,4,4
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11160,211101605,Galinagues,28,27
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11163,211101639,Gincla,46,46
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11165,211101654,Ginoles,367,349
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11168,211101688,Granès,117,113
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11177,211101779,Joucou,37,36
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11219,211102199,Marsa,23,23
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11229,211102298,Mazuby,25,25
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11230,211102306,Mérial,30,29
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11244,211102447,Montfort-sur-Boulzane,70,69
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11249,211102496,Montjardin,94,92
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11263,211102637,Nébias,264,253
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11265,211102652,Niort-de-Sault,21,19
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11282,211102827,Peyrefitte-du-Razès,44,42
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11302,211103023,Puilaurens,267,264
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11303,211103031,Puivert,531,521
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11306,211103064,Quirbajou,47,47
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11316,211103163,Rivel,211,208
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11317,211103171,Rodome,142,139
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11320,211103205,Roquefeuil,287,281
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11321,211103213,Roquefort-de-Sault,85,83
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11329,211103296,Rouvenac,219,213
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11333,211103338,Saint-Benoît,106,104
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11335,211103353,Sainte-Colombe-sur-Guette,49,49
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11336,211103361,Sainte-Colombe-sur-l'Hers,493,484
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11341,211103411,Saint-Ferriol,128,123
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11346,211103460,Saint-Jean-de-Paracol,115,111
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11347,211103478,Saint-Julia-de-Bec,105,101
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11350,211103502,Saint-Just-et-le-Bézu,56,51
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11352,211103528,Saint-Louis-et-Parahou,64,62
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11358,211103585,Saint-Martin-Lys,33,31
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11373,211103734,Salvezines,74,73
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11380,211103809,Sonnac-sur-l'Hers,167,163
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11400,211104005,Tréziers,105,104
11,200043776,CC Pyrénées Audoises,CC,FPU,62,15131,14687,11,11424,211104245,Villefort,102,96
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11023,211100235,Badens,796,780
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11027,211100276,Barbaira,762,738
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11042,211100425,Blomac,214,210
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11068,211100680,Capendu,1642,1567
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11095,211100953,Comigne,308,305
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11122,211101225,Douzens,722,712
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11146,211101464,Floure,412,397
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11220,211102207,Marseillette,707,701
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11257,211102579,Monze,213,210
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11318,211103189,Roquecourbe-Minervois,117,116
11,241100353,CC Piémont d'Alaric,CC,FPU,11,6309,6144,11,11337,211103379,Saint-Couat-d'Aude,416,408
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11010,211100102,Antugnac,330,322
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11015,211100151,Arques,245,240
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11055,211100557,Bugarach,226,220
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11065,211100656,Camps-sur-l'Agly,61,61
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11073,211100730,Cassaignes,55,51
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11097,211100979,Conilhac-de-la-Montagne,69,66
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11103,211101035,Couiza,1170,1145
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11109,211101092,Coustaussa,51,49
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11112,211101126,Cubières-sur-Cinoble,102,100
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11142,211101423,Festes-et-Saint-André,202,195
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11155,211101555,Fourtou,67,66
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11209,211102090,Luc-sur-Aude,226,222
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11235,211102355,Missègre,68,67
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11240,211102405,Montazels,588,577
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11287,211102876,Peyrolles,87,84
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11309,211103098,Rennes-le-Château,63,58
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11310,211103106,Rennes-les-Bains,262,258
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11323,211103239,Roquetaillade,218,213
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11376,211103767,La Serpent,84,83
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11377,211103775,Serres,57,55
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11381,211103817,Sougraigne,83,81
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11389,211103890,Terroles,14,14
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11402,211104021,Valmigère,18,17
11,241100429,CC du Pays de Couiza,CC,FA,24,4382,4280,11,11406,211104062,Véraza,36,36
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11012,211100128,Argeliers,2050,2028
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11014,211100144,Armissan,1579,1544
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11024,211100243,Bages,894,875
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11040,211100409,Bizanet,1552,1514
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11041,211100417,Bize-Minervois,1132,1103
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11086,211100862,Caves,805,789
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11106,211101068,Coursan,6100,5988
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11116,211101167,Cuxac-d'Aude,4074,3988
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11143,211101431,Feuilla,94,94
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11145,211101456,Fleury,3867,3813
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11157,211101571,Fraissé-des-Corbières,241,234
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11164,211101647,Ginestas,1379,1356
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11170,211101704,Gruissan,4815,4750
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11188,211101886,La Palme,1646,1620
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11202,211102025,Leucate,4337,4275
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11212,211102124,Mailhac,519,511
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11217,211102173,Marcorignan,1240,1213
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11233,211102330,Mirepeisset,776,767
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11255,211102553,Montredon-des-Corbières,1482,1450
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11258,211102587,Moussan,1869,1823
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11262,211102629,Narbonne,54369,52802
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11264,211102645,Névian,1312,1279
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11266,211102660,Port-la-Nouvelle,5719,5644
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11269,211102694,Ouveillan,2309,2277
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11285,211102850,Peyriac-de-Mer,1107,1093
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11295,211102959,Portel-des-Corbières,1292,1267
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11296,211102967,Pouzols-Minervois,510,505
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11307,211103072,Raissac-d'Aude,245,244
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11322,211103221,Roquefort-des-Corbières,1043,1018
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11353,211103536,Saint-Marcel-sur-Aude,1859,1833
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11360,211103601,Saint-Nazaire-d'Aude,1925,1884
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11366,211103668,Sainte-Valière,580,565
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11369,211103692,Sallèles-d'Aude,2840,2794
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11370,211103700,Salles-d'Aude,3159,3098
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11379,211103791,Sigean,5561,5434
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11398,211103981,Treilles,250,244
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11405,211104054,Ventenac-en-Minervois,534,527
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11421,211104211,Villedaigne,496,494
11,241100593,CA le Grand Narbonne,CA,FPU,39,128188,125323,11,11441,211104419,Vinassan,2627,2586
12,200000735,CC de la Viadène,CC,FPU,6,2217,2149,12,12048,211200480,Campouriez,370,359
12,200000735,CC de la Viadène,CC,FPU,6,2217,2149,12,12103,211201033,Florentin-la-Capelle,314,301
12,200000735,CC de la Viadène,CC,FPU,6,2217,2149,12,12116,211201165,Huparlac,252,240
12,200000735,CC de la Viadène,CC,FPU,6,2217,2149,12,12151,211201512,Montézic,266,259
12,200000735,CC de la Viadène,CC,FPU,6,2217,2149,12,12209,211202098,Saint-Amans-des-Cots,777,760
12,200000735,CC de la Viadène,CC,FPU,6,2217,2149,12,12250,211202502,Saint-Symphorien-de-Thénières,238,230
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12007,211200076,Ambeyrac,186,180
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12018,211200183,Balaguier-d'Olt,153,145
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12053,211200530,La Capelle-Balaguier,304,296
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12104,211201041,Foissac,459,447
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12158,211201587,Montsalès,277,273
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12170,211201702,Naussac,373,356
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12175,211201751,Ols-et-Rinhodes,162,158
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12217,211202171,Sainte-Croix,744,724
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12227,211202270,Saint-Igest,198,198
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12242,211202429,Saint-Rémy,347,334
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12252,211202528,Salles-Courbatiès,419,404
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12261,211202619,Saujac,129,127
12,200006070,"CC Villeneuvois, Diège et Lot",CC,FPU,13,5756,5578,12,12301,211203013,Villeneuve,2005,1936
12,200023216,CC Aubrac-Laguiole,CC,FPU,7,3355,3246,12,12058,211200589,Cassuéjouls,121,116
12,200023216,CC Aubrac-Laguiole,CC,FPU,7,3355,3246,12,12074,211200746,Condom-d'Aubrac,321,307
12,200023216,CC Aubrac-Laguiole,CC,FPU,7,3355,3246,12,12088,211200886,Curières,226,218
12,200023216,CC Aubrac-Laguiole,CC,FPU,7,3355,3246,12,12119,211201199,Laguiole,1279,1229
12,200023216,CC Aubrac-Laguiole,CC,FPU,7,3355,3246,12,12156,211201561,Montpeyroux,566,550
12,200023216,CC Aubrac-Laguiole,CC,FPU,7,3355,3246,12,12214,211202148,Saint-Chély-d'Aubrac,548,539
12,200023216,CC Aubrac-Laguiole,CC,FPU,7,3355,3246,12,12273,211202734,Soulages-Bonneval,294,287
12,241200054,CC d'Entraygues Sur Truyère,CC,FA,5,2333,2272,12,12093,211200936,Le Fel,161,155
12,241200054,CC d'Entraygues Sur Truyère,CC,FA,5,2333,2272,12,12094,211200944,Entraygues-sur-Truyère,1083,1056
12,241200054,CC d'Entraygues Sur Truyère,CC,FA,5,2333,2272,12,12097,211200977,Espeyrac,241,236
12,241200054,CC d'Entraygues Sur Truyère,CC,FA,5,2333,2272,12,12110,211201108,Golinhac,392,381
12,241200054,CC d'Entraygues Sur Truyère,CC,FA,5,2333,2272,12,12226,211202262,Saint-Hippolyte,456,444
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12090,211200902,Druelle,2212,2137
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12133,211201330,Luc-la-Primaube,6018,5833
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12146,211201462,Le Monastère,2217,2126
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12174,211201744,Olemps,3391,3280
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12176,211201769,Onet-le-Château,12147,11604
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12202,211202023,Rodez,25690,23741
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12241,211202411,Sainte-Radegonde,1813,1731
12,241200187,CA Rodez Agglomération,CA,FPU,8,56725,53584,12,12264,211202643,Sébazac-Concourès,3237,3132
12,241200542,CC du Réquistanais,CC,FA,7,5023,4831,12,12075,211200753,Connac,114,111
12,241200542,CC du Réquistanais,CC,FA,7,5023,4831,12,12092,211200928,Durenque,561,546
12,241200542,CC du Réquistanais,CC,FA,7,5023,4831,12,12127,211201272,Lédergues,733,714
12,241200542,CC du Réquistanais,CC,FA,7,5023,4831,12,12197,211201975,Réquista,2123,2016
12,241200542,CC du Réquistanais,CC,FA,7,5023,4831,12,12207,211202072,Rullac-Saint-Cirq,381,375
12,241200542,CC du Réquistanais,CC,FA,7,5023,4831,12,12230,211202304,Saint-Jean-Delnous,454,434
12,241200542,CC du Réquistanais,CC,FA,7,5023,4831,12,12267,211202676,La Selve,657,635
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12002,211200027,Aguessac,889,858
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12070,211200704,Compeyre,541,523
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12072,211200720,Comprégnac,250,242
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12084,211200845,Creissels,1618,1573
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12086,211200860,La Cresse,327,324
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12145,211201454,Millau,23123,22205
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12160,211201603,Mostuéjouls,314,301
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12178,211201785,Paulhe,385,373
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12180,211201801,Peyreleau,83,79
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12200,211202007,Rivière-sur-Tarn,1084,1050
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12204,211202049,La Roque-Sainte-Marguerite,198,188
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12211,211202114,Saint-André-de-Vézines,130,128
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12225,211202254,Saint-Georges-de-Luzençon,1560,1509
12,241200567,CC de Millau Grands Causses,CC,FPU,14,30643,29490,12,12293,211202932,Veyreau,141,137
12,241200591,CC de la Vallée du Lot,CC,FPU,7,4775,4664,12,12004,211200043,Almont-les-Junies,498,485
12,241200591,CC de la Vallée du Lot,CC,FPU,7,4775,4664,12,12028,211200282,Boisse-Penchot,543,533
12,241200591,CC de la Vallée du Lot,CC,FPU,7,4775,4664,12,12030,211200308,Bouillac,437,429
12,241200591,CC de la Vallée du Lot,CC,FPU,7,4775,4664,12,12101,211201017,Flagnac,1094,1058
12,241200591,CC de la Vallée du Lot,CC,FPU,7,4775,4664,12,12130,211201306,Livinhac-le-Haut,1230,1197
12,241200591,CC de la Vallée du Lot,CC,FPU,7,4775,4664,12,12240,211202403,Saint-Parthem,410,407
12,241200591,CC de la Vallée du Lot,CC,FPU,7,4775,4664,12,12246,211202460,Saint-Santin,563,555
